# Constructed from biom file
#OTU ID	H11	H12	H13	H14	H15	H16	H17	H18	H2	H35	H36	H37	H38	H39	H40	H41	H42	H53	H54	H55	SupGmCP1	SupGmCP10	SupGmCP11	SupGmCP12	SupGmCP13	SupGmCP2	SupGmCP3	SupGmCP4	SupGmCP6	SupGmCP7	SupGmCP8	SupGmCP9	SupGR1	SupGR2	SupGR3	SupGR4	SupGR5	SupGR6	SupGR7	SupGR8	SupGsCP1	SupGsCP10	SupGsCP11	SupGsCP12	SupGsCP13	SupGsCP2	SupGsCP3	SupGsCP4	SupGsCP5	SupGsCP6	SupGsCP7	SupGsCP8	SupGsCP9
5e2296751f5f1d8b54eab634d7b4e202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	626.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3f0184db3b89c2896e4ee4858251650	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f16a9061c5eb374edf4ba523a4fa8feb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366e621095990f2fe79538955080ad45	7.0	19.0	15.0	39.0	456.0	20.0	69.0	0.0	14.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	40.0	27.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	2378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	580.0	708.0	0.0	0.0
c9cc6ace79f80c1237e23c67ccb9dcdc	0.0	0.0	0.0	0.0	19.0	60.0	28.0	11.0	0.0	20.0	4.0	112.0	53.0	0.0	0.0	0.0	0.0	69.0	14.0	0.0	4.0	180.0	55.0	0.0	0.0	0.0	41.0	10.0	57.0	38.0	27.0	0.0	14.0	31.0	11.0	13.0	0.0	0.0	0.0	0.0	320.0	10.0	0.0	0.0	40.0	0.0	49.0	0.0	129.0	0.0	0.0	0.0	0.0
b16aca2b2706f613e8bd2a13242d1eb5	0.0	0.0	0.0	0.0	75.0	101.0	0.0	0.0	41.0	0.0	0.0	109.0	0.0	738.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f02af7a4c2110d88e59323968f30fc34	0.0	18.0	1.0	0.0	66.0	0.0	122.0	102.0	4.0	22.0	85.0	21.0	0.0	0.0	26.0	0.0	40.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	3.0	223.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	1.0	233.0	0.0	0.0
14cf59fc8ab56894598950d4fad8587a	0.0	0.0	0.0	0.0	0.0	0.0	8.0	48.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	136.0	0.0	0.0
774c7ef5a1f555f5786b2e26fbf58684	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	2.0	40.0	0.0	0.0	0.0	0.0	12.0	16.0	0.0	0.0	231.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	5.0	0.0	0.0	21.0	0.0	0.0
f1749cf32df031c6e622d17a162ee736	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
475b9e8ea4887074a37e235bc2d7473d	0.0	5.0	8.0	0.0	0.0	3.0	16.0	60.0	0.0	8.0	0.0	33.0	10.0	0.0	157.0	0.0	0.0	72.0	0.0	251.0	0.0	21.0	43.0	0.0	24.0	643.0	0.0	0.0	69.0	86.0	4.0	0.0	56.0	15.0	0.0	15.0	0.0	0.0	0.0	40.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
9abac62944a61dfb4895a2261eb88cfb	5.0	0.0	1.0	0.0	2.0	0.0	4.0	70.0	0.0	0.0	0.0	18.0	20.0	21.0	0.0	0.0	0.0	33.0	5.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	298.0	110.0	0.0	14.0	0.0	0.0	0.0	11.0	351.0	0.0	257.0	0.0	0.0	25.0	104.0	0.0	0.0	0.0	0.0
27262d87ebd55b72e9221979ec2a2c28	0.0	0.0	11.0	18.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	82.0	7.0	0.0	0.0	0.0	0.0	0.0	38.0	101.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	315.0	17.0	0.0	20.0	6.0	102.0	5.0	13.0	0.0	0.0	78.0	0.0	6.0	47.0	0.0	0.0	0.0	0.0	194.0	53.0	165.0	47.0	5.0	83.0
52db50160ed9b1ea63c786b933147305	0.0	6.0	10.0	18.0	3.0	40.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	20.0	4.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
f0dc8ecc31c92c82105f254ba74483c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	141.0	0.0	0.0	28.0	16.0	147.0	109.0	50.0	0.0	66.0	0.0	0.0	15.0	0.0	335.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	6.0	837.0	0.0	298.0	0.0	0.0	0.0	0.0	287.0
f2b22f5409cd8ccada08d76682308100	4.0	80.0	53.0	67.0	115.0	13.0	31.0	34.0	0.0	0.0	79.0	19.0	14.0	0.0	327.0	0.0	0.0	41.0	0.0	29.0	0.0	0.0	86.0	41.0	0.0	6.0	5.0	7.0	0.0	0.0	2.0	0.0	0.0	26.0	74.0	303.0	30.0	0.0	0.0	0.0	48.0	30.0	5.0	0.0	0.0	23.0	39.0	8.0	113.0	106.0	63.0	0.0	0.0
7784c9a3e945090d12a74fc56085be9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	869.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0
b869b85397cc71e5a39a4524f627815e	0.0	11.0	0.0	32.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	499.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	6.0	0.0
d14a29aa829d06c6e60d6864d448a97c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ae90d207e7fe137c5fe1be3e1d15155	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dda8e70b338277e7bd74fb5168d0ffe7	0.0	1040.0	0.0	0.0	342.0	0.0	0.0	0.0	34.0	28.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	30.0	0.0	0.0	0.0	116.0	0.0	222.0	0.0	5.0	0.0	0.0	98.0	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0
d9ba565fe403ca36b1922ad84e6e57fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	11.0	166.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0
451d8804984c310218d448cfc9d30e80	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562984f8c1f9a4aa33f65183007a69c1	0.0	8.0	222.0	0.0	0.0	0.0	22.0	98.0	0.0	0.0	0.0	155.0	56.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	41.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0
99571fbeb14346ce9aba291eaaf9d069	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f280117f3e478782fb733dde24986810	0.0	2.0	38.0	77.0	15.0	4.0	12.0	27.0	0.0	16.0	13.0	3.0	6.0	0.0	1.0	43.0	0.0	15.0	1.0	37.0	7.0	42.0	11.0	0.0	44.0	2.0	20.0	70.0	0.0	0.0	18.0	0.0	0.0	37.0	0.0	315.0	42.0	435.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	71.0	15.0	28.0	47.0	30.0	67.0	0.0	0.0
dc684323ba2cae7cc42135af0fd25fcd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fc02ed8da8ff0582321cdf6188b9d00	0.0	0.0	0.0	0.0	0.0	0.0	146.0	178.0	0.0	0.0	0.0	42.0	0.0	234.0	0.0	12.0	0.0	161.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	76.0	57.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0
5992f1ee6108199c4ea65f8efe218385	0.0	7.0	6.0	0.0	0.0	84.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0
880f466fdfdf3de2ed778b64dbe9657d	0.0	0.0	47.0	254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	49.0	292.0	0.0	0.0	0.0	0.0	872.0	0.0	0.0	64.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
bc2f14c0424cde946329185783aaf1a0	71.0	0.0	0.0	2.0	0.0	47.0	0.0	162.0	0.0	6.0	16.0	0.0	0.0	120.0	19.0	0.0	0.0	57.0	0.0	0.0	0.0	189.0	17.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
02c887f6a19f6eb9105d84b18d118742	450.0	0.0	27.0	33.0	12.0	77.0	62.0	0.0	0.0	0.0	0.0	0.0	10.0	235.0	78.0	0.0	0.0	0.0	0.0	26.0	0.0	74.0	17.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	52.0	0.0	33.0	0.0	0.0	0.0	18.0	0.0	0.0	8.0	0.0	0.0	247.0	0.0	0.0	0.0	53.0	3.0	0.0	0.0	0.0	0.0	0.0
7d16a250edfd69f85188838dd19ad24b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
087a501f8b77c1fcbb33b5675f11543c	13.0	0.0	17.0	0.0	17.0	29.0	6.0	0.0	0.0	8.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5106888b83c6a2f0210b4923c146ec98	0.0	0.0	7.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	18.0	4.0	0.0	6.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62e66539e5af1c18e17487e8ef83ee6f	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
aace13b5c7254fba36ccf5ac5c9b4045	0.0	0.0	0.0	18.0	0.0	0.0	37.0	54.0	0.0	0.0	0.0	43.0	0.0	0.0	70.0	48.0	0.0	62.0	16.0	5.0	0.0	103.0	81.0	0.0	0.0	139.0	0.0	0.0	0.0	3.0	107.0	0.0	21.0	65.0	48.0	8.0	9.0	0.0	0.0	0.0	0.0	43.0	1.0	0.0	89.0	0.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0
51b9628012907e0edbc80d678ac577d3	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1695.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0
b2203f7eb646cc58ca0c505f9dd22be0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	170.0	120.0	11.0	0.0	225.0	0.0	0.0	0.0	673.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	499.0	0.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0
e6de7f1e1aea5bb41a6d24456035e294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e7a0f5991fa9c5fd107fd7ca4cbde8a	0.0	0.0	1.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0a7b678fd5abaf362756c3639a60a25	196.0	0.0	0.0	0.0	99.0	0.0	4.0	33.0	0.0	0.0	59.0	69.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	27.0	0.0	58.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	0.0	0.0	85.0	0.0	0.0	0.0	99.0	0.0	6.0	0.0	0.0
3b0342d064914c19e99af9529b551e41	0.0	0.0	0.0	0.0	11.0	25.0	17.0	11.0	202.0	0.0	0.0	124.0	14.0	2.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	12.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	6.0	0.0	0.0	65.0	0.0	12.0	0.0	0.0	0.0	8.0	0.0	0.0
4790b185b78c72612df90363eb8bfcf8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0
7a1fe545a0ee339d15b62651338cd0af	54.0	0.0	11.0	0.0	0.0	15.0	7.0	1.0	15.0	74.0	18.0	88.0	0.0	31.0	0.0	0.0	0.0	52.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	570.0	0.0	0.0	72.0	0.0	0.0	70.0	0.0	0.0	0.0	15.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6893592c0209a081d9231a60bdd721b	0.0	0.0	17.0	52.0	63.0	31.0	0.0	184.0	0.0	39.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	27.0	0.0	0.0	0.0	0.0	49.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
f16d04d8fefb7d3105b01be9a1a31b62	0.0	0.0	0.0	0.0	15.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344.0	2.0	4.0	0.0	0.0	586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	28.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
28f07b71ad109b9b3b9da9f3db061af5	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	951.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e42ad3e26e36ca521404c054f77d0d6	0.0	3.0	231.0	0.0	2.0	124.0	26.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	309.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	25.0	278.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	43.0
29b0da2cfde5bd0209dfb3e4674fde30	0.0	0.0	0.0	0.0	18.0	56.0	10.0	74.0	0.0	0.0	0.0	72.0	2.0	0.0	76.0	12.0	0.0	0.0	0.0	2.0	4.0	283.0	17.0	0.0	0.0	189.0	47.0	0.0	59.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
15c404002fe7257c6b920eea01b969f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990053ca46e4e8c451e12e9c1129ba99	6.0	0.0	0.0	13.0	3.0	0.0	0.0	27.0	9.0	0.0	0.0	23.0	0.0	31.0	29.0	16.0	0.0	16.0	37.0	43.0	3.0	14.0	15.0	5.0	0.0	23.0	0.0	0.0	61.0	0.0	26.0	0.0	0.0	15.0	55.0	26.0	12.0	6.0	10.0	19.0	44.0	12.0	99.0	21.0	0.0	20.0	0.0	24.0	0.0	0.0	0.0	3.0	0.0
9041d3ad6d374ad030166328166132ce	0.0	0.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1191.0	0.0	0.0	0.0	68.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0
12f119ce5211bcbf19ec633371f6bfe8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	138.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0
c6d0253e1327382d9920553fd563e399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24a91dc0e884fab6870ac713bf54fc10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	1180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517eace0c7419d3c5f4726932a157738	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e11868f750a304c7bb3846f46514cab1	0.0	0.0	68.0	729.0	0.0	0.0	11.0	9.0	0.0	0.0	33.0	0.0	9.0	0.0	0.0	0.0	0.0	65.0	0.0	101.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	21.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	17.0	62.0	0.0	26.0
